station_id,name,province,lat,lon,dataset_version,zip_member
1107876,SURREY MUNICIPAL HALL,BC,49.10668056,-122.8275111,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_110_BC_1107876_SURREY_MUNICIPAL_HALL.txt
1108395,VANCOUVER INTL A,BC,49.19472222,-123.1838889,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_110_BC_1108395_VANCOUVER_INTL_A.txt
1108446,VANCOUVER HARBOUR CS,BC,49.29535278,-123.1218694,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_110_BC_1108446_VANCOUVER_HARBOUR_CS.txt
1108453,VANCOUVER KITSILANO,BC,49.26666667,-123.1666667,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_110_BC_1108453_VANCOUVER_KITSILANO.txt
1108487,VANCOUVER UBC,BC,49.25,-123.25,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_110_BC_1108487_VANCOUVER_UBC.txt
1108910,WHITE ROCK CAMPBELL SCIENTIFIC,BC,49.01805556,-122.7838889,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_110_BC_1108910_WHITE_ROCK_CAMPBELL_SCIENTIFIC.txt
110JA54,BURNABY MTN BCHPA,BC,49.28333333,-122.9166667,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_110_BC_110JA54_BURNABY_MTN_BCHPA.txt
110N6FF,N VANC SONORA DR,BC,49.3625,-123.0975,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_110_BC_110N6FF_N_VANC_SONORA_DR.txt
1113420,HELLS GATE,BC,49.78333333,-121.45,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_111_BC_1113420_HELLS_GATE.txt
1113540,HOPE A,BC,49.36833333,-121.4980556,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_111_BC_1113540_HOPE_A.txt
1114619,LILLOOET,BC,50.68372778,-121.9341514,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_111_BC_1114619_LILLOOET.txt
1114741,LYTTON,BC,50.23333333,-121.5833333,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_111_BC_1114741_LYTTON.txt
1117215,SHALALTH,BC,50.72833333,-122.2405556,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_111_BC_1117215_SHALALTH.txt
1123970,KELOWNA A,BC,49.95611111,-119.3777778,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_112_BC_1123970_KELOWNA_A.txt
1123992,KELOWNA PC BURNETTS NURSERY,BC,49.87416667,-119.4835,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_112_BC_1123992_KELOWNA_PC_BURNETTS_NURSERY.txt
1125766,OLIVER STP,BC,49.17902778,-119.5446944,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_112_BC_1125766_OLIVER_STP.txt
1126150,PENTICTON A,BC,49.46305556,-119.6022222,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_112_BC_1126150_PENTICTON_A.txt
1126510,PRINCETON A,BC,49.46777778,-120.5125,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_112_BC_1126510_PRINCETON_A.txt
1128551,VERNON,BC,50.23333333,-119.2833333,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_112_BC_1128551_VERNON.txt
112G8L1,SUMMERLAND CS,BC,49.56255556,-119.6486944,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_112_BC_112G8L1_SUMMERLAND_CS.txt
1141455,CASTLEGAR A,BC,49.29638889,-117.6325,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_114_BC_1141455_CASTLEGAR_A.txt
1141457,CASTLEGAR BCHPA DAM,BC,49.34339444,-117.7741778,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_114_BC_1141457_CASTLEGAR_BCHPA_DAM.txt
1142574,DUNCAN LAKE DAM,BC,50.23866667,-116.9715278,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_114_BC_1142574_DUNCAN_LAKE_DAM.txt
1142820,FAUQUIER,BC,49.87194444,-118.0675,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_114_BC_1142820_FAUQUIER.txt
1148211,TRAIL BIRCHBANK,BC,49.19516667,-117.7283333,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_114_BC_1148211_TRAIL_BIRCHBANK.txt
114B1F0,CRESTON CAMPBELL SCIENTIFIC,BC,49.08168944,-116.5006803,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_114_BC_114B1F0_CRESTON_CAMPBELL_SCIENTIFIC.txt
1152102,CRANBROOK A,BC,49.61222222,-115.7819444,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_115_BC_1152102_CRANBROOK_A.txt
1154203,KIMBERLEY PCC,BC,49.63158333,-115.9622778,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_115_BC_1154203_KIMBERLEY_PCC.txt
1157631,SPARWOOD CS,BC,49.745,-114.8839,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_115_BC_1157631_SPARWOOD_CS.txt
1160H99,BLUE RIVER CS,BC,52.129,-119.2899167,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_116_BC_1160H99_BLUE_RIVER_CS.txt
1163842,KAMLOOPS AUT,BC,50.70222222,-120.4419444,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_116_BC_1163842_KAMLOOPS_AUT.txt
1166R45,SALMON ARM A,BC,50.68555778,-119.2336136,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_116_BC_1166R45_SALMON_ARM_A.txt
1173210,GOLDEN A,BC,51.29916667,-116.9822222,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_117_BC_1173210_GOLDEN_A.txt
1175122,MICA DAM,BC,52.05305556,-118.5852778,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_117_BC_1175122_MICA_DAM.txt
1176755,REVELSTOKE AIRPORT AUTO,BC,50.95822222,-118.1762778,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_117_BC_1176755_REVELSTOKE_AIRPORT_AUTO.txt
1178CL9,VALEMOUNT NORTH,BC,52.85,-119.25,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_117_BC_1178CL9_VALEMOUNT_NORTH.txt
11790J1,YOHO PARK,BC,51.44288889,-116.3445556,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_117_BC_11790J1_YOHO_PARK.txt
117R00F,YOHO NAT PARK BOULDER CR,BC,51.38333333,-116.5333333,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_117_BC_117R00F_YOHO_NAT_PARK_BOULDER_CR.txt
1181508,CHETWYND A,BC,55.68722222,-121.6266667,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_118_BC_1181508_CHETWYND_A.txt
1182285,DAWSON CREEK A,BC,55.74166667,-120.1819444,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_118_BC_1182285_DAWSON_CREEK_A.txt
1183000,FORT ST JOHN A,BC,56.23805556,-120.7402778,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_118_BC_1183000_FORT_ST_JOHN_A.txt
1183090,GERMANSEN LANDING,BC,55.78552778,-124.7014444,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_118_BC_1183090_GERMANSEN_LANDING.txt
1183FL0,HUDSON HOPE BCHPA DAM,BC,56.01666667,-122.2,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_118_BC_1183FL0_HUDSON_HOPE_BCHPA_DAM.txt
1184793,MACKENZIE AIRPORT AUTO,BC,55.30528917,-123.1378022,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_118_BC_1184793_MACKENZIE_AIRPORT_AUTO.txt
1187335,SIKANNI CHIEF,BC,57.25028,-122.7180558,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_118_BC_1187335_SIKANNI_CHIEF.txt
1188696,WARE,BC,57.43333333,-125.6333333,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_118_BC_1188696_WARE.txt
1192940,FORT NELSON A,BC,58.83638889,-122.5972222,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_119_BC_1192940_FORT_NELSON_A.txt
1195250,MUNCHO LAKE,BC,58.93000111,-125.7666675,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_119_BC_1195250_MUNCHO_LAKE.txt
1195J29,TETSA RIVER,BC,58.65307111,-124.2358478,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_119_BC_1195J29_TETSA_RIVER.txt
119BLM0,DEASE LAKE (AUT),BC,58.42609972,-130.025,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_119_BC_119BLM0_DEASE_LAKE_(AUT).txt
1200560,ATLIN,BC,59.56666667,-133.7,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_120_BC_1200560_ATLIN.txt
1206197,PLEASANT CAMP,BC,59.45,-136.3666667,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_120_BC_1206197_PLEASANT_CAMP.txt
1208041,TELEGRAPH CREEK,BC,57.9,-131.3333333,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_120_BC_1208041_TELEGRAPH_CREEK.txt
1208202,TODAGIN RANCH,BC,57.6,-130.0666667,v3.20,IDF_v-3.20_2021_03_26_BC/idf_v-3.20_2021_03_26_120_BC_1208202_TODAGIN_RANCH.txt
5010490,BRANDON RCS,MB,49.9,-99.95,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_501_MB_5010490_BRANDON_RCS.txt
5010547,CARBERRY CS,MB,49.90580556,-99.35744444,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_501_MB_5010547_CARBERRY_CS.txt
5012324,PORTAGE SOUTHPORT,MB,49.90313889,-98.28413889,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_501_MB_5012324_PORTAGE_SOUTHPORT.txt
501A7AR,MELITA,MB,49.28127778,-100.9863611,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_501_MB_501A7AR_MELITA.txt
5020725,DEERWOOD RCS,MB,49.39983333,-98.31925,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_502_MB_5020725_DEERWOOD_RCS.txt
5021054,GLENLEA,MB,49.65,-97.11666667,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_502_MB_5021054_GLENLEA.txt
5021737,MIAMI THIESSEN,MB,49.45,-98.25,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_502_MB_5021737_MIAMI_THIESSEN.txt
5021849,MORDEN CDA CS,MB,49.18763889,-98.08394444,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_502_MB_5021849_MORDEN_CDA_CS.txt
5022125,PILOT MOUND (AUT),MB,49.19102778,-98.90486111,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_502_MB_5022125_PILOT_MOUND_(AUT).txt
50225DP,ST ANDREWS A,MB,50.05,-97.03333333,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_502_MB_50225DP_ST_ANDREWS_A.txt
5022759,SPRAGUE,MB,49.02361111,-95.59833583,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_502_MB_5022759_SPRAGUE.txt
5023261,WINNIPEG STP,MB,49.95,-97.1,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_502_MB_5023261_WINNIPEG_STP.txt
5023262,WINNIPEG THE FORKS,MB,49.88833556,-97.12944639,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_502_MB_5023262_WINNIPEG_THE_FORKS.txt
502I001,CARMAN U OF M CS,MB,49.49811111,-98.02975,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_502_MB_502I001_CARMAN_U_OF_M_CS.txt
502S001,WINNIPEG A CS,MB,49.91666667,-97.24944444,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_502_MB_502S001_WINNIPEG_A_CS.txt
5030203,BERENS RIVER CS,MB,52.35973667,-97.02195333,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_503_MB_5030203_BERENS_RIVER_CS.txt
5030282,BISSETT,MB,51.03333333,-95.7,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_503_MB_5030282_BISSETT.txt
50309J6,FISHER BRANCH (AUT),MB,51.08336111,-97.5545,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_503_MB_50309J6_FISHER_BRANCH_(AUT).txt
5031042,GIMLI CLIMATE,MB,50.63333333,-97.05,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_503_MB_5031042_GIMLI_CLIMATE.txt
5031320,INDIAN BAY,MB,49.62388889,-95.19722222,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_503_MB_5031320_INDIAN_BAY.txt
5031A10,GRAND RAPIDS (AUT),MB,53.18640667,-99.267805,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_503_MB_5031A10_GRAND_RAPIDS_(AUT).txt
5040681,DAUPHIN CS,MB,51.10038889,-100.0568889,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_504_MB_5040681_DAUPHIN_CS.txt
5042005,NEEPAWA WATER,MB,50.21666667,-99.46666667,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_504_MB_5042005_NEEPAWA_WATER.txt
5043158,MCCREARY,MB,50.71194472,-99.53000083,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_504_MB_5043158_MCCREARY.txt
5050919,FLIN FLON,MB,54.68333333,-101.6833333,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_505_MB_5050919_FLIN_FLON.txt
5052890,THE PAS CLIMATE,MB,53.96666667,-101.1,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_505_MB_5052890_THE_PAS_CLIMATE.txt
5060608,CHURCHILL CLIMATE,MB,58.73333333,-94.06666667,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_506_MB_5060608_CHURCHILL_CLIMATE.txt
5060999,GILLAM,MB,56.35889667,-94.70417333,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_506_MB_5060999_GILLAM.txt
5061376,ISLAND LAKE A,MB,53.85,-94.65,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_506_MB_5061376_ISLAND_LAKE_A.txt
5061646,LYNN LAKE A,MB,56.86388889,-101.0761111,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_506_MB_5061646_LYNN_LAKE_A.txt
5062921,THOMPSON A,MB,55.80472222,-97.8625,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_506_MB_5062921_THOMPSON_A.txt
506B0M7,NORWAY HOUSE FORESTRY,MB,54.0,-97.8,v3.10,IDF_v3.10_2020_03_27_MB/idf_v-3.10_2020_03_27_506_MB_506B0M7_NORWAY_HOUSE_FORESTRY.txt
8100467,BAS CARAQUET,NB,47.80222222,-64.83333333,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8100467_BAS_CARAQUET.txt
8100512,BEECHWOOD,NB,46.53333333,-67.66666667,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8100512_BEECHWOOD.txt
8100514,BELLEDUNE,NB,47.9,-65.83333333,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8100514_BELLEDUNE.txt
8100593,BOUCTOUCHE CDA CS,NB,46.43027944,-64.76805806,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8100593_BOUCTOUCHE_CDA_CS.txt
8100885,CHARLO AUTO,NB,47.99,-66.33416667,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8100885_CHARLO_AUTO.txt
8100989,MIRAMICHI RCS,NB,47.00944444,-65.465,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8100989_MIRAMICHI_RCS.txt
8101303,EDMUNDSTON,NB,47.41666667,-68.32445556,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8101303_EDMUNDSTON.txt
8101500,FREDERICTON A,NB,45.87213056,-66.52789167,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8101500_FREDERICTON_A.txt
8101605,FREDERICTON CDA CS,NB,45.92027778,-66.60889167,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8101605_FREDERICTON_CDA_CS.txt
8101925,GRAND MANAN SAR CS,NB,44.71205556,-66.80191667,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8101925_GRAND_MANAN_SAR_CS.txt
8102848,MECHANIC SETTLEMENT,NB,45.69362222,-65.16501111,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8102848_MECHANIC_SETTLEMENT.txt
8103050,MISCOU ISLAND (AUT),NB,48.00888944,-64.49416889,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8103050_MISCOU_ISLAND_(AUT).txt
8103201,MONCTON INTL A,NB,46.11222222,-64.67861111,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8103201_MONCTON_INTL_A.txt
8104201,POINT LEPREAU CS*,NB,45.07306667,-66.44919167,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8104201_POINT_LEPREAU_CS.txt
8104480,ROYAL ROAD,NB,46.05,-66.71666667,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8104480_ROYAL_ROAD.txt
8104482,ROYAL ROAD WEST,NB,46.08333333,-66.73333333,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8104482_ROYAL_ROAD_WEST.txt
8104800,SAINT JOHN,NB,45.28333333,-66.08333333,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8104800_SAINT_JOHN.txt
8104900,SAINT JOHN A,NB,45.31805556,-65.88556944,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8104900_SAINT_JOHN_A.txt
8104935,ST. STEPHEN,NB,45.21016667,-67.25286111,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8104935_ST._STEPHEN.txt
8105100,SUMMIT DEPOT,NB,47.78333333,-68.33333333,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_8105100_SUMMIT_DEPOT.txt
810I001,ST LEONARD CS,NB,47.15779167,-67.83194833,v3.20,IDF_v-3.20_2021_03_26_NB/idf_v-3.20_2021_03_26_810_NB_810I001_ST_LEONARD_CS.txt
8400104,ARGENTIA (AUT),NL,47.29388889,-53.99333333,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_840_NL_8400104_ARGENTIA_(AUT).txt
8400301,BADGER (AUT),NL,48.96666667,-56.06666667,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_840_NL_8400301_BADGER_(AUT).txt
8400601,BONAVISTA,NL,48.66722222,-53.11416667,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_840_NL_8400601_BONAVISTA.txt
8400801,BURGEO NL,NL,47.61666667,-57.61666667,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_840_NL_8400801_BURGEO_NL.txt
8401259,COMFORT COVE,NL,49.26666667,-54.88333333,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_840_NL_8401259_COMFORT_COVE.txt
8401400,DANIELS HARBOUR,NL,50.23638889,-57.58111111,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_840_NL_8401400_DANIELS_HARBOUR.txt
8401501,DEER LAKE A,NL,49.21666667,-57.4,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_840_NL_8401501_DEER_LAKE_A.txt
8401538,ENGLEE (AUT)*,NL,50.72111111,-56.11277778,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_840_NL_8401538_ENGLEE_(AUT).txt
8401705,GANDER AIRPORT CS,NL,48.94611111,-54.56694444,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_840_NL_8401705_GANDER_AIRPORT_CS.txt
8402520,LA SCIE,NL,49.91666667,-55.66666667,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_840_NL_8402520_LA_SCIE.txt
8402975,PORT AUX BASQUES,NL,47.57388889,-59.15472222,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_840_NL_8402975_PORT_AUX_BASQUES.txt
8403290,ST ALBANS,NL,47.86666667,-55.85,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_840_NL_8403290_ST_ALBANS.txt
8403401,ST ANTHONY,NL,51.36666667,-55.6,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_840_NL_8403401_ST_ANTHONY.txt
8403506,ST JOHN'S A,NL,47.62222222,-52.74277778,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_840_NL_8403506_ST_JOHN_S_A.txt
8403619,ST LAWRENCE,NL,46.91666667,-55.38333333,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_840_NL_8403619_ST_LAWRENCE.txt
8403820,STEPHENVILLE RCS,NL,48.56138889,-58.56611111,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_840_NL_8403820_STEPHENVILLE_RCS.txt
8403851,TERRA NOVA NAT PARK CS,NL,48.55694444,-53.97444444,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_840_NL_8403851_TERRA_NOVA_NAT_PARK_CS.txt
8404025,TWILLINGATE (AUT),NL,49.68333333,-54.8,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_840_NL_8404025_TWILLINGATE_(AUT).txt
8500398,BATTLE HARBOUR LOR,NL,52.25,-55.6,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_850_NL_8500398_BATTLE_HARBOUR_LOR.txt
8501132,CHURCHILL FALLS A,NL,53.55,-64.1,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_850_NL_8501132_CHURCHILL_FALLS_A.txt
8501900,GOOSE A,NL,53.31666667,-60.41666667,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_850_NL_8501900_GOOSE_A.txt
8502400,HOPEDALE (AUT),NL,55.45,-60.21666667,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_850_NL_8502400_HOPEDALE_(AUT).txt
8502591,MARY'S HARBOUR A,NL,52.30361111,-55.83361111,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_850_NL_8502591_MARY_S_HARBOUR_A.txt
8502799,NAIN,NL,56.55,-61.68333333,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_850_NL_8502799_NAIN.txt
8504175,WABUSH LAKE A,NL,52.92722222,-66.87416667,v3.20,IDF_v-3.20_2021_03_26_NL/idf_v-3.20_2021_03_26_850_NL_8504175_WABUSH_LAKE_A.txt
8200774,CARIBOU POINT (AUT),NS,45.76666667,-62.68333333,v3.00,IDF_v3.00_2019_02_27_NS/idf_v3-00_2019_02_27_820_NS_8200774_CARIBOU_POINT_(AUT).txt
